date,Technology,Financials,Healthcare,Energy,ConsumerDiscret,ConsumerStaples,Industrials,Materials,Utilities,RealEstate,Communication,SP500,NASDAQ,DowJones,VIX,TBond10Y,SP500_return,NASDAQ_return,DowJones_return,VIX_return,TBond10Y_return,year,month,weekday,crisis_dotcom,crisis_gfc,crisis_covid,crisis_rate_hike
2010-11-30,-0.010318239538627672,-0.009396332977624178,-0.0054846477766486495,-0.0035925064926571465,0.0034456932488564516,-0.0022046947905069387,-0.0018540343146455473,0.0018160212193017629,-0.0005524139325216338,-0.006327067503228612,-0.0034835940844597096,11006.01953125,1180.550048828125,2498.22998046875,2.796999931335449,23.540000915527344,-0.004204545956572603,-0.006070216944686235,-0.01068817392049215,-0.008858998983299338,0.09335811262321903,2010,11,1,0,0,0,0
2010-12-01,0.023590563394232843,0.02234899020048644,0.018024074779525674,0.032107791978579964,0.020608694185834286,0.01541195176074243,0.025633470370580346,0.025450030208758825,0.01078613771064756,0.012942180128785397,0.014773482994357837,11255.7802734375,1206.0699462890625,2549.429931640625,2.9639999866485596,21.360000610351562,0.02269310366734678,0.02161695515261708,0.020494490728298898,0.05970684998671949,-0.09260833561556148,2010,12,2,0,0,0,0
2010-12-02,0.010161999832584423,0.028019014999562764,0.007489297333046239,0.017099643140360082,0.013124750478068858,0.0019884675700363452,0.01227217310349955,0.014592863096949257,0.0006481376916743665,0.016499647186033473,0.00037253676865522944,11362.41015625,1221.530029296875,2579.35009765625,3.0,19.389999389648438,0.00947334438147629,0.012818562518186694,0.011736022098230547,0.01214575354709968,-0.09222851893311346,2010,12,3,0,0,0,0
2010-12-03,0.00699759423517996,0.0052098686946468135,0.00039807248546154376,0.008588207366021894,-0.004150221282649103,-0.002337577790734254,0.001443700796272307,0.001519354400436231,0.001965577777588956,0.003244864556902671,-0.001803853622658405,11382.08984375,1224.7099609375,2591.4599609375,3.0169999599456787,18.010000228881836,0.0017319993935596134,0.0026032365675492386,0.004694928110865471,0.005666653315226311,-0.07117066550828921,2010,12,4,0,0,0,0
2010-12-06,0.001276490462031099,-0.0029648191521125635,-0.003955667183094825,0.0020317243164006127,-0.003883770558996147,-0.003525116199040427,-0.0013114031194188525,-0.0007839916620951589,-0.0067305539624274765,0.0027510714690683557,0.006865280177720812,11362.1904296875,1223.1199951171875,2594.919921875,2.940999984741211,18.020000457763672,-0.0017483093470244127,-0.001298238661417761,0.0013351396470151489,-0.02519057879133557,0.0005552597864935116,2010,12,0,0,0,0,0
2010-12-07,0.006694867625009348,-0.00024915373981262425,0.00021458527357649034,-0.002639780186631635,0.005690582021649937,0.004088286221144445,0.0035848166159576757,0.005567792831122915,-0.007630503929753074,0.005023725696065506,0.0006562322141867999,11359.16015625,1223.75,2598.489990234375,3.1649999618530273,17.989999771118164,-0.00026669799773659797,0.0005150801927265025,0.0013757913411043265,0.07616456248690762,-0.0016648549324860262,2010,12,1,0,0,0,0
2010-12-08,0.009013412125643171,0.026394512635299728,0.0006032775631041259,-0.003235447217207199,0.003490564006191654,0.0045256464715954054,-0.004855243475032811,-0.005139446359378537,-0.005391386266919218,-0.014682522361948058,0.0024702149405990553,11372.48046875,1228.280029296875,2609.159912109375,3.2360000610351562,17.739999771118164,0.0011726494139332466,0.003701760406026544,0.004106200876316413,0.022432891007227784,-0.013896609404151272,2010,12,2,0,0,0,0
2010-12-09,-0.0035114627073415394,0.020226580414758843,0.00191166425027631,0.0020525399030809355,-0.00580774931314042,0.0037418756814120557,0.00044434206832837385,0.0063074611658928935,0.004064684616611835,-0.005555353104642502,0.0055791232923552425,11370.0595703125,1233.0,2616.669921875,3.2230000495910645,17.25,-0.00021287338713416037,0.0038427480627742927,0.0028783248319776966,-0.004017308775925432,-0.02762118249380785,2010,12,3,0,0,0,0
2010-12-10,0.004497287974761044,0.010865452100223416,0.008297672443683537,0.004856804329212705,-0.0006678167702846904,0.0005802962832965516,0.009596054426966216,0.009265193963589059,0.0053857587987457545,0.010087061035669021,0.008418148387772065,11410.3203125,1240.4000244140625,2637.5400390625,3.2960000038146973,17.610000610351562,0.003540943821668474,0.006001641860553519,0.007975831041213466,0.022649690692029267,0.020869600600090576,2010,12,4,0,0,0,0
2010-12-13,-0.0031294910065373547,-0.003128956922769999,0.008911419055215555,0.007770224392428651,-0.006912433134067986,0.002779849079968138,0.0012026495590276797,0.013596049163321602,0.005059806509574105,-0.003054944765554035,-0.0028864363598580522,11428.5595703125,1240.4599609375,2624.909912109375,3.2829999923706055,17.549999237060547,0.0015984877999015712,4.832031784740565e-05,-0.0047886010320489225,-0.003944178224831951,-0.0034072328910508265,2010,12,0,0,0,0,0
2010-12-14,0.0006338296919650932,-0.0092596613205571,0.0031947002684727696,2.3381184307419423e-06,-0.004999993985214124,0.005595226822646188,0.0073623602396275965,0.009782483191554107,0.0017408083761187077,-0.00855371976554189,0.004288477131561955,11476.5400390625,1241.5899658203125,2627.719970703125,3.4549999237060547,17.610000610351562,0.004198295371766525,0.00091095635360805,0.0010705352518143307,0.05239108490257727,0.0034188818176306146,2010,12,1,0,0,0,0
2010-12-15,-0.004445203568361511,-0.012162321578039304,-0.0017421932162051926,-0.010167886049803135,0.0028460631265529225,0.0010511657139551502,-0.004359247423576906,-0.004435321750903147,-0.008330137380945424,-0.012259405664312528,-0.004187525817929472,11457.4697265625,1235.22998046875,2617.219970703125,3.5199999809265137,17.940000534057617,-0.0016616778606697302,-0.005122452280258649,-0.003995859572963001,0.01881333101470406,0.0187393476586295,2010,12,2,0,0,0,0
2010-12-16,0.0028178524792384697,-0.0002484939303564193,0.005251599695647714,0.007471034107866842,0.012043751086594567,0.008258043337267132,0.011522572705072532,0.010056604976511853,0.007404921479319637,-0.001460132457451435,0.004597814347995763,11499.25,1242.8699951171875,2637.31005859375,3.4769999980926514,17.389999389648438,0.0036465532473228812,0.006185094896691501,0.007676117451154818,-0.01221590428035857,-0.030657810927321227,2010,12,3,0,0,0,0
2010-12-17,0.004233418330546879,0.0038723369398514394,-0.0048227959055803975,-0.0021761839285616424,0.002457531508609967,0.0010209532499543756,-0.00402869617648296,-0.000641410662435714,0.003420366221962534,-0.005042577693895456,-0.0020454362919366115,11491.91015625,1243.9100341796875,2642.969970703125,3.3299999237060547,16.110000610351562,-0.0006382889101462785,0.0008368043854836138,0.0021460927928940166,-0.04227784712891436,-0.07360545280172959,2010,12,4,0,0,0,0
2010-12-20,0.00044788787104579344,0.0003417850620871521,0.0006527648680141329,0.011007859874801462,0.006677018136174606,-0.0023785622137511625,-0.0013815142887785737,0.0030361106843361054,0.003212410815592026,0.01597994010597319,0.007354827785007387,11478.1298828125,1247.0799560546875,2649.56005859375,3.3489999771118164,16.40999984741211,-0.0011991281910610496,0.0025483530061645165,0.002493440320425533,0.005705721874196268,0.018621925865588196,2010,12,0,0,0,0,0
2010-12-21,0.005769288006322926,0.020083631580896922,0.001040187374929021,0.008786995088452099,0.007624528847966971,-0.004814086746245209,0.008177393528832233,0.005938381926952914,-0.0009753324020853715,0.005961860531759367,0.011024571082480658,11533.16015625,1254.5999755859375,2667.610107421875,3.3259999752044678,16.489999771118164,0.004794358837139745,0.006030102155631267,0.00681247015691544,-0.006867722324436665,0.004875071569161005,2010,12,1,0,0,0,0
2010-12-22,0.0005111541494632,0.010654767991592706,0.001499349367618678,0.004561142686290626,-0.00027598735403593365,0.0025703635769430072,0.001363919223084098,-0.0009160193637735508,0.004078712048739675,0.0016322363743637603,0.0025524409323088026,11559.490234375,1258.8399658203125,2671.47998046875,3.3459999561309814,15.449999809265137,0.0022829890306110823,0.0033795554893063517,0.0014506891528518473,0.006013223414195634,-0.0630685249416778,2010,12,2,0,0,0,0
2010-12-23,-0.0031184038546089978,-0.0076775762686463024,0.0011267319734250424,0.0013449315899801695,-0.012977850549563585,0.00047978061283664934,-0.002105866150401381,0.000650322688892054,-0.00020539670912219642,-0.004628102665101852,-0.0025511618133171876,11573.490234375,1256.77001953125,2665.60009765625,3.3929998874664307,16.469999313354492,0.0012111260718372652,-0.0016443283858672553,-0.002200983295958747,0.014046602496013083,0.06601938619298076,2010,12,3,0,0,0,0
2010-12-27,0.002977735413678695,0.00915840823937646,-0.0027058744062381634,-0.005147054426410849,-0.016913789708691583,-0.0037441543052803253,4.971884986927355e-05,0.00015858410566897221,-0.0008304972963631308,0.010883965226381864,-0.0029371260735429616,11555.0302734375,1257.5400390625,2667.27001953125,3.3510000705718994,17.670000076293945,-0.0015950210838447942,0.0006126972471360848,0.0006264712686903096,-0.012378372616420164,0.0728597943514453,2010,12,0,0,0,0,0
2010-12-28,0.001302692731493027,0.0010751612793905463,0.0004988879536474237,0.0022245991443684138,0.0024227498329580156,0.002697054066949842,0.000616762813209093,0.0024867727304160375,0.0033137597097699033,-0.00013261496876301181,0.001907736169676072,11575.5400390625,1258.510009765625,2662.8798828125,3.4809999465942383,17.520000457763672,0.0017749642484405914,0.0007713239125555216,-0.0016459288660701787,0.03879435192018743,-0.0084889427211442,2010,12,1,0,0,0,0
2010-12-29,0.0009065828557362932,-0.002696061203246536,0.0020144690818111443,0.012150598597060983,0.00709365532712648,-0.0002514394945338906,-0.000876542557463711,0.003823361760140778,-0.0019105649689117766,0.004956837999101249,-0.0020813891700639797,11585.3798828125,1259.780029296875,2666.929931640625,3.3410000801086426,17.280000686645508,0.0008500548325862667,0.0010091453555356455,0.0015209280952799276,-0.040218290328493,-0.01369861671503625,2010,12,2,0,0,0,0
2010-12-30,-0.0006847042978800455,-0.004321162699248027,-0.0022197837309151864,-0.0011430501489967798,-0.003028705625802308,0.00027490754483038156,-0.0022420623086324976,-0.0023363924356443436,-0.0016467750186519026,0.003446402997483067,0.0012177615722142182,11569.7099609375,1257.8800048828125,2662.97998046875,3.36899995803833,17.520000457763672,-0.0013525600397659154,-0.0015082191889665975,-0.0014810854702301812,0.008380687596025727,0.013888875091518038,2010,12,3,0,0,0,0
2010-12-31,0.002760349345247759,0.0028687741434191504,0.0010196197832813311,-0.0009852013595978149,-0.000332758059307825,-0.00022805581157468878,0.0016531427867313097,-0.001762673339622483,-0.0010922062314272618,-0.0010156044650647567,-0.002307738521199698,11577.509765625,1257.6400146484375,2652.8701171875,3.305000066757202,17.75,0.0006741573223385533,-0.0001907894500615681,-0.0037964473467315685,-0.018996702902422502,0.013127827410210458,2010,12,4,0,0,0,0
2011-01-03,0.012740806634730983,0.02328202469295353,0.008298633988395095,0.008190658051241473,0.0117473892273535,0.0018230241371397751,0.0063265830676214165,0.0018109690971638897,0.00454996737536052,0.011606228509889894,0.014292698525989384,11670.75,1271.8699951171875,2691.52001953125,3.3420000076293945,17.610000610351562,0.008053565599386525,0.011314828013585299,0.01456908956580416,0.011195140733687214,-0.007887289557658494,2011,1,0,0,0,0,0
2011-01-04,0.006782799343831314,0.002058672123771421,0.005541111681447306,-0.01217530776843491,-0.00961175693455658,-0.001960132134649172,-0.0007333428479008863,-0.023808867526241895,0.005194573475420017,-0.0159513745335071,0.02109480970306897,11691.1796875,1270.199951171875,2681.25,3.3459999561309814,17.3799991607666,0.0017505033952402993,-0.0013130618315739806,-0.003815695018697496,0.0011968726787718875,-0.013060842794619831,2011,1,1,0,0,0,0
2011-01-05,0.010672501254871547,0.014635020634718221,-0.00010152373324550595,0.003695147610891472,0.004432226711164911,0.0004955297847954516,0.008784840517713045,-0.00788826770375306,-0.007236774721518213,0.001790949165045952,0.010185662133796097,11722.8896484375,1276.56005859375,2702.199951171875,3.4830000400543213,17.020000457763672,0.002712297799289054,0.0050071702616640845,0.007813501602564,0.04094443685580762,-0.020713390125793874,2011,1,2,0,0,0,0
2011-01-06,0.018388853941041207,-0.006086694750387478,0.003611327604064302,-0.008171181705770927,-0.005038581179047774,-0.0047654572744255785,0.0007159602258747122,-0.012504852081457598,-0.0009082320569343439,-0.008017938025401882,-0.014989964237446682,11697.3095703125,1273.8499755859375,2709.889892578125,3.4189999103546143,17.399999618530273,-0.0021820625197482846,-0.002122957701494954,0.0028458076919566366,-0.018375001138015712,0.022326624591438637,2011,1,3,0,0,0,0
2011-01-07,0.0011081533812181022,-0.011354556196917654,0.000685317245643592,0.0058352558101925495,0.0036009713541054313,-0.0032841945130319314,0.00010096946793992645,0.0004340147618892873,0.0031304387671088896,0.001205221934290579,-0.00517939900942592,11674.759765625,1271.5,2703.169921875,3.328000068664551,17.139999389648438,-0.0019277770287221552,-0.001844782063018524,-0.0024797947405648113,-0.026615923976618383,-0.014942542217354249,2011,1,4,0,0,0,0
2011-01-10,0.007983807374569973,-0.0003198443786072147,-0.006115326172835315,-0.0046464706708917725,0.0007666820876393587,-0.001121151618397345,3.1782122511958554e-05,0.002756973045001073,-0.0041892954273594855,0.004869045172059483,0.005677823201728938,11637.4501953125,1269.75,2707.800048828125,3.303999900817871,17.540000915527344,-0.003195746298982005,-0.001376327172630698,0.0017128508702528578,-0.007211588747445652,0.023337312725955073,2011,1,0,0,0,0,0
2011-01-11,-0.008346470295105957,0.005052071488515742,0.002389197224389362,0.017799461839045794,-0.004723296671931232,0.002778049790279328,0.004673094563605484,0.006378092572410904,-0.0007696008665456277,-0.0014586144646051903,-0.007806676811635452,11671.8798828125,1274.47998046875,2716.830078125,3.3410000801086426,16.889999389648438,0.0029585250138270958,0.0037251273626697223,0.0033348213066113352,0.01119860181642629,-0.03705823785353912,2011,1,1,0,0,0,0
2011-01-12,0.02211351394533273,0.01693763157745798,0.005729245431021613,0.013510173354527338,0.0015287177768270933,0.010232073159687561,0.008096813836818128,0.003085157359699226,0.00606064447212481,0.004375799277357484,0.004386147942194316,11755.4404296875,1285.9599609375,2737.330078125,3.3550000190734863,16.239999771118164,0.007159133551232655,0.00900758006769764,0.007545558393607044,0.004190343798012863,-0.038484289047911124,2011,1,2,0,0,0,0
2011-01-13,-0.0033544260294328886,-0.00504351249461954,-0.007228449018261301,-0.004342549493533104,-0.00337319123374451,0.0004545100848042753,0.0008428212046466488,-0.007648568896291829,0.0007039708626277897,0.002537388675235819,0.0037352134495636513,11731.900390625,1283.760009765625,2735.2900390625,3.3010001182556152,16.389999389648438,-0.002002480400738693,-0.001710746243041017,-0.0007452660089488639,-0.016095350375820217,0.009236429842630844,2011,1,3,0,0,0,0
2011-01-14,0.004137934295951551,0.02484240420464683,0.0013862788060419679,0.013804088812295903,0.007653635039377371,-0.001556844445112973,0.0032599327437723867,-0.00028995716966528917,0.005115762004602032,0.00145135059014575,0.006783262561836811,11787.3798828125,1293.239990234375,2755.300048828125,3.3329999446868896,15.460000038146973,0.0047289433374182455,0.007384542591010179,0.007315498349302452,0.009693979183552637,-0.05674187834862465,2011,1,4,0,0,0,0
2011-01-18,0.0011326262910638762,-0.01296064226317425,-0.00042782720810945966,0.010060181049751676,0.0020663949844985765,0.0008061947746757441,0.009877971353492842,0.005381475660780621,0.005465139002547437,0.012167045508476804,-0.0011569678000502015,11837.9296875,1295.02001953125,2765.85009765625,3.364000082015991,15.869999885559082,0.004288468276245849,0.00137641065101346,0.0038290017933300113,0.009300971450215245,0.026520041811154638,2011,1,1,0,0,0,0
2011-01-19,-0.008335266057822066,-0.027731914019098247,-0.0034465136818304285,-0.01102727799289513,-0.017757296467262297,-0.0005391357450065742,-0.005072256677118958,-0.012837924898352301,-0.002499249339212928,-0.01358397052584821,-0.003044108378600946,11825.2900390625,1281.9200439453125,2725.360107421875,3.3369998931884766,17.309999465942383,-0.0010677245744116215,-0.010115654884377157,-0.014639256939009693,-0.008026215270284354,0.09073721428905812,2011,1,2,0,0,0,0
2011-01-20,-0.0015088536888045677,0.0078246853812857,-0.0008087503110705521,-0.010154600080378065,-0.0022235288252326233,0.007704629460103085,-0.00033946394650674616,-0.005725241434030057,0.006909363325315188,0.0013057223458733612,-0.004619610343111771,11822.7998046875,1280.260009765625,2704.2900390625,3.4590001106262207,17.989999771118164,-0.00021058547966046337,-0.0012949592195925508,-0.0077311135148693255,0.036559850567203345,0.039283669910775476,2011,1,3,0,0,0,0
2011-01-21,-0.0104388075883038,0.010210897472657354,0.0016304972764266124,0.004760847790046319,-0.0013543389620643386,-0.0007103523683337714,0.009321176184432534,-0.0019355441874695759,-6.577768673657892e-05,0.004132602603767244,0.0012767615753081912,11871.83984375,1283.3499755859375,2689.5400390625,3.4159998893737793,18.469999313354492,0.004147920955496209,0.0024135455272700224,-0.0054542966127676396,-0.012431402103845746,0.02668146461051868,2011,1,4,0,0,0,0
2011-01-24,0.026849547046811795,-0.0049601296822422095,0.0022036672497091317,0.0033782587940498904,0.009487910433412683,0.0042133982156879034,0.010118332854843093,0.008374734937957533,0.005315605067531615,0.009658803359956702,0.005594222881441138,11980.51953125,1290.8399658203125,2717.550048828125,3.4079999923706055,17.649999618530273,0.009154409841303224,0.00583628034196626,0.01041442378949986,-0.0023418902992530244,-0.04439630348179435,2011,1,0,0,0,0,0
2011-01-25,-0.0021340085551250776,-0.0067256767245294944,-0.0007388737967761985,-0.003235532091469262,0.0069784796502391335,-0.00015075820382522606,-0.002623273378627111,0.0019272369844508777,0.0002563159014018601,0.010611278254058165,0.012593318777169266,11977.1904296875,1291.1800537109375,2719.25,3.319000005722046,17.59000015258789,-0.0002778762268044188,0.0002634624737614111,0.0006255454881531897,-0.026115019614965207,-0.0033994032430114673,2011,1,1,0,0,0,0
2011-01-26,0.007009054344470833,-0.002747926945707091,-0.004035100042425749,0.029619637881691252,0.0013051716393674196,-0.0035243432718866157,0.0021208576746751806,0.012273996299205744,-0.0053039584453793975,0.0018767874600014943,-5.357063816394114e-05,11985.4404296875,1296.6300048828125,2739.5,3.427999973297119,16.639999389648438,0.0006888092869885565,0.00422090718967616,0.007446906316079804,0.03284120740800067,-0.054008001972625674,2011,1,2,0,0,0,0
2011-01-27,0.011679252159192377,0.009717660661873694,0.008258820591205838,-0.00045070008461850497,0.009159308402051836,-0.010126312245134557,0.00474280931672656,-0.008107287008598295,0.0024655237237718895,0.010492860571105633,0.016550571972337738,11989.830078125,1299.5400390625,2755.280029296875,3.384999990463257,16.149999618530273,0.0003662484047417536,0.0022443057531671418,0.005760185908696869,-0.012543752382968676,-0.029447102709810657,2011,1,3,0,0,0,0
2011-01-28,-0.023021478557840147,-0.018496039597420622,-0.017114426626334542,-0.004075741754635695,-0.04460822264028992,-0.010399741925449976,-0.016721053936475737,-0.015029307107781671,-0.011882490281349245,-0.013368590064978647,-0.013422640551620346,11823.7001953125,1276.3399658203125,2686.889892578125,3.3289999961853027,20.040000915527344,-0.013855899685817685,-0.017852526697772375,-0.024821483112989595,-0.01654357294999287,0.2408669590638095,2011,1,4,0,0,0,0
2011-01-31,0.008671241495508908,0.009571465934568169,-0.0022572943793805417,0.02246768387661341,-0.002323235193602435,-0.003463031426018115,0.011748231036633684,0.014603688082491326,0.0004924081977262573,0.009083862265391018,-0.004997868966867491,11891.9296875,1286.1199951171875,2700.080078125,3.378000020980835,19.530000686645508,0.005770570215789972,0.007662558220206783,0.004909090463032895,0.014719142340547053,-0.02544911205501388,2011,1,0,0,0,0,0
2011-02-01,0.021216916865499,0.02243619420819274,0.0191758891408726,0.01699273647606403,0.004549417347502827,0.003436766307850959,0.016789354123998724,0.021058099815109074,0.01262341777910847,0.006061794145268562,0.012023411506496981,12040.16015625,1307.5899658203125,2751.18994140625,3.443000078201294,17.6299991607666,0.012464795255711092,0.01669359840810869,0.018929017585560537,0.019242171941012964,-0.09728630102804425,2011,2,1,0,0,0,0
2011-02-02,0.003978580629188033,-0.008020335707369963,-0.001741459701415334,0.003801288465205485,-0.010020490919348746,-0.005760490077257442,0.004087026980580155,-0.005295711544246857,-0.005942091811573036,0.0017368849126384034,-0.0034895587805953837,12041.9697265625,1304.030029296875,2749.56005859375,3.489000082015991,17.299999237060547,0.00015029453836290507,-0.00272251746839014,-0.0005924283118260432,0.013360442279957363,-0.018718090721208225,2011,2,2,0,0,0,0
2011-02-03,0.0006989881112224761,-2.9891135215698307e-05,0.0028931076542064605,-0.00041457198023443775,0.005329908504608983,0.005421619594636964,-0.00020419048001925067,0.009161968302485772,0.002888913094046608,0.006567612258702315,0.004381138520569303,12062.259765625,1307.0999755859375,2753.8798828125,3.5409998893737793,16.690000534057617,0.0016849435369152843,0.0023541990752451447,0.0015710965124213772,0.014903928385046505,-0.035260042190994656,2011,2,3,0,0,0,0
2011-02-04,0.006491733953728651,-0.003343677782171428,0.001543003871141825,-0.0027165923583206963,0.006585513080716743,0.006154943372493621,0.0013259332439351733,-0.0019322023212462087,-0.0039965584401155715,-0.003479131464763985,0.006240130874351851,12092.150390625,1310.8699951171875,2769.300048828125,3.6519999504089355,15.930000305175781,0.002478028626541562,0.002884262567260709,0.0055994330442170615,0.0313470953128967,-0.045536261507660214,2011,2,4,0,0,0,0
2011-02-07,-0.0011390175296108306,0.017647713903599073,9.24260712131068e-05,0.006445517703697418,0.0012400605526421526,-0.00043412403766974876,0.0074366788726358156,0.00668554528447956,0.006731536966323859,0.007594689889846407,-0.0003388759056447005,12161.6298828125,1319.050048828125,2783.989990234375,3.6440000534057617,16.280000686645508,0.005745834276206674,0.006240171597036381,0.005304568355626982,-0.0021905523307244046,0.021971147191755414,2011,2,0,0,0,0,0
2011-02-08,-9.008044096880941e-06,0.011364589072467846,0.0030594125610680584,-0.003004614197614247,0.019595835329222423,0.008471043104603893,0.00491976817029297,0.004934856024606465,6.099305344228201e-05,0.001388844247496146,0.009853808410628342,12233.150390625,1324.5699462890625,2797.050048828125,3.7249999046325684,15.8100004196167,0.005880832462561436,0.004184752099316791,0.004691129867406829,0.022228279374228554,-0.028869794054391495,2011,2,1,0,0,0,0
2011-02-09,-0.00499957520205041,-0.009390364881213743,0.0007811874115572061,-0.013048259553688601,-0.007031569970670959,0.0025491847817179997,0.003009271435565508,-0.013144549081706246,-2.2262517459115116e-05,-0.00021165164805350133,0.013835109001973697,12239.8896484375,1320.8800048828125,2789.070068359375,3.6419999599456787,15.869999885559082,0.0005509012476185848,-0.0027857656113878804,-0.0028529988128361827,-0.02228186491593398,0.003795032533201903,2011,2,2,0,0,0,0
2011-02-10,-0.01495568487861838,-0.0020900863566739258,0.002066946087150733,0.01181223890094947,-0.0026321563683086914,-0.005991636233990633,0.0023957794454672497,0.0024102287349053978,-0.0003435530176568502,0.01070961821975287,0.0026450454212989805,12229.2900390625,1321.8699951171875,2790.449951171875,3.7079999446868896,16.09000015258789,-0.0008659889655421305,0.0007494929370688297,0.0004947465566225162,0.018121907047521146,0.013862650826418577,2011,2,3,0,0,0,0
2011-02-11,0.004734304016308988,0.015425932936619402,-0.0018038335495815423,0.00041063619585500477,0.009298177582095602,0.002126870197114513,0.007932612146487628,0.004036284970107144,0.00043843942141140734,0.009576871035049828,0.012984079370725751,12273.259765625,1329.1500244140625,2809.43994140625,3.6459999084472656,15.6899995803833,0.0035954439237317892,0.005507371620330659,0.006805350594587756,-0.01672061412203163,-0.024860196918037536,2011,2,4,0,0,0,0
2011-02-14,0.0036445426170215955,0.003688002308768301,0.0015007288515288912,0.023334603655349645,-0.002368093996302911,-0.003221964174968919,-0.001695481068942517,0.008546326605118844,-0.007842041370036768,-0.001055194702386908,0.010075712599622214,12268.1904296875,1332.3199462890625,2817.179931640625,3.614000082015991,15.949999809265137,-0.00041303908124701305,0.002384924061824778,0.0027549940186657462,-0.008776694249809314,0.016571079403144617,2011,2,0,0,0,0,0
2011-02-15,-0.004903520073290668,-0.0004034642702411606,-0.000593261598744547,-0.006307990748612019,-0.001418945080386025,-0.002445162346493304,-0.0032429973905858667,-0.005333884007956387,0.0038041019062478253,-0.00459794025065865,-0.002143569035420595,12226.6396484375,1328.010009765625,2804.35009765625,3.615999937057495,16.3700008392334,-0.003386871233222122,-0.003234911055292722,-0.004554140770448911,0.0005533633082788203,0.026332353290956734,2011,2,1,0,0,0,0
2011-02-16,0.011716315425899715,0.005259229735079307,0.0032446881229269853,0.016475194103908547,0.01074963583205527,0.002202780763256023,0.007220040886090307,0.01687774135168263,-0.002046842235783675,0.001534857555746816,0.0020361571563713154,12288.169921875,1336.3199462890625,2825.56005859375,3.621000051498413,16.719999313354492,0.005032476232777805,0.006257435156610036,0.007563235758340614,0.0013827750353854196,0.021380479913126527,2011,2,2,0,0,0,0
2011-02-17,0.017956508033999376,-0.00690977577439017,0.0029771786771014305,0.013201512763441087,-0.004309553539760891,0.005182235386955614,0.0010962851401920659,0.0007524221336776672,0.0036755864735638745,-0.001824404861048312,-0.0002551184660357503,12318.1396484375,1340.4300537109375,2831.580078125,3.5739998817443848,16.59000015258789,0.0024389088654404034,0.003075691142146564,0.002130557980157155,-0.012979886519078887,-0.0077750697431410165,2011,2,3,0,0,0,0
2011-02-18,-0.001944847648444037,0.001040515287304844,0.000995576168521417,0.008606130949111307,0.0006489367530462698,0.0005147580579560637,0.005051762796518322,0.000907451916971786,-0.00023087205089811214,0.0023826818263461003,0.00630993309539106,12391.25,1343.010009765625,2833.949951171875,3.5889999866485596,16.43000030517578,0.005935178009755182,0.0019247226272978146,0.0008369436786135331,0.0041970076666184575,-0.00964435478845671,2011,2,4,0,0,0,0
2011-02-22,-0.029150050937914562,-0.03722478647289298,-0.010578693872231105,-0.015379001683769697,-0.024126652621435297,-0.004686809976837581,-0.02601111170180407,-0.02879062051527908,-0.000920650649943433,-0.011145532973558515,-0.025395660363532427,12212.7900390625,1315.43994140625,2756.419921875,3.4609999656677246,20.799999237060547,-0.014402095102390766,-0.02052856505826517,-0.027357585925190886,-0.035664536488439036,0.26597680162599446,2011,2,1,0,0,0,0
2011-02-23,-0.015932435715843886,-0.0037224581654417,-0.009643516299450742,0.016128612948620044,-0.0171348696883706,-0.00020787880382417475,-0.015155191491620501,-0.0051004742505715355,-0.003944334821263373,-0.012923571932552313,-0.0148477318189425,12105.7802734375,1307.4000244140625,2722.989990234375,3.486999988555908,22.1299991607666,-0.008762106388690016,-0.006111960522950599,-0.012128025695694822,0.007512286375642052,0.06394230636971932,2011,2,2,0,0,0,0
2011-02-24,0.01212880285716036,0.00043253881251643645,0.0038252396977264988,-0.02337181788420019,-0.0007705183023710704,-0.005669850514262744,0.0049402746044970415,-0.00892722542744019,-0.002445602905728961,-0.0018797786401128168,0.00933931630662417,12068.5,1306.0999755859375,2737.89990234375,3.437999963760376,21.31999969482422,-0.003079543209560831,-0.000994377240208233,0.005475566257256759,-0.014052201019887245,-0.03660187513149116,2011,2,3,0,0,0,0
2011-02-25,0.014840105396765935,0.01142316267778688,0.003092668866475202,0.019340599473788134,0.012210226120174838,0.004607626425848394,0.010744181017140652,0.01095581569002086,0.00743218871610587,0.020060829274245573,0.010882132485803733,12130.4501953125,1319.8800048828125,2781.050048828125,3.424999952316284,19.219999313354492,0.0051332141784397045,0.01055051646463201,0.0157603082740303,-0.0037812715477381076,-0.09849908121619422,2011,2,4,0,0,0,0
2011-02-28,-0.0029778885976221915,-0.0008410010940415491,0.01177815997148721,0.0016134215364760202,0.008979078365099835,0.0035168433576608805,0.002872959323090685,0.01177417168224156,0.009041841016620866,0.012450068093020007,0.00978992458112711,12226.33984375,1327.219970703125,2782.27001953125,3.4140000343322754,18.350000381469727,0.007904871368628497,0.005561085699577806,0.00043867268898623024,-0.0032116549305554187,-0.04526529463922879,2011,2,0,0,0,0,0
2011-03-01,-0.018684820803554637,-0.02010742298297389,-0.008900261970415121,-0.018691675879174016,-0.015267563592221756,-0.005243009066310058,-0.020736481964453612,-0.0198770921933622,-0.011118156341285258,-0.024043844958728012,-0.010697926415311254,12058.01953125,1306.3299560546875,2737.409912109375,3.4140000343322754,21.010000228881836,-0.013767023872319761,-0.015739677754675885,-0.016123563531562968,0.0,0.1449591167364901,2011,3,1,0,0,0,0
